B0006HP7NC,[0.6249],[4],"[[battery, price]]","[[battery price, 0.6249, 4]]"
B00GHUHMUS,"[0.8878, 0.9506, 0.3384, 0.0, 0.743, 0.9301, 0.7718, 0.8016, 0.8934, 0.8979, 0.8093, 0.765, 0.6249, 0.5641, -0.4141, 0.4927, 0.9548, 0.8481, 0.9529, 0.9477, -0.8921, 0.9377, 0.8126, -0.5387, 0.6249, 0.9704, 0.8982, 0.5719, 0.9371, 0.0, 0.7902, 0.5878, 0.7351, 0.9468, 0.8885, 0.8122]","[5, 5, 5, 1, 5, 4, 5, 5, 5, 5, 5, 5, 5, 2, 4, 5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]","[[excellent], [excellent, product, easy, plug, play, device, complication, super, quality, finish], [work, using, time], [device, install, configure, droid, turbo, pin, bose, sounddock, bluetooth, pair, seamless, painless], [purchase, iphone, bose, speaker, take, pin, connector, product, recommend, live, expectation, plug, connector, stream, distortion, issue, range, walk, apartment, connection, keep, think, product, save, amount, money, buy, brand, speaker], [world, research, decide, order, coolstream, duo, adapter, amaze, love, simple, set, use, use, pin, bose, dock, thank, make, world, wifi, bluetooth, easy], [coolstream, work, advertise, set, instruction, come, bose, sounddock, series, ii, work, charm], [give, life, bose, pin, dock, station, bose, radio, plug, coolstream, sync, phone, stream, begin, thing, id, onoff, switch, plug, bluetooth, light, remove, dock, done, deal, id, way, switch, great, product, job, buy], [doesnt, work, radio, radio, say, search, ipod], [product, device, wouldnt, coolstream, duo, disappoint, ship, give, chance, locate, pair, problem], [bluetooth, adapter, ive, use, move, house, connection, hold, jitter, worth, extra, premium, bluetooth, component, bargain, price, buy, car, aux, port, battery, versatile, bose, sound, dock, sound, phone, sit, pin, connector, doc], [fix, bose, dock, station, sit, closet, year, cease, pair, iphone], [thing, weve, order, use, day, recommend], [idea, super, hopeful, didnt, work, nissan, murano, couldnt, play, thru, stereo, hear, thru, headphone, jack, know, set], [device, save, bose, sound, dock, goodwill, work, setup, recommend], [product, work], [use, use, ipod, onkyo, ipod, dock, connect, power, zone, av, receiver, send, music, speaker, room, house, use, streaming, music, service, music, main, room, receiver, locate, airplay, audio, apple, tv, tv, connect, hdmi, receiver, zone, source, analog, couldnt, use, apple, tv, coolstream, duo, plug, pin, ipod, dock, airplay, music, listen, room, housebr, br, gadget, great, way, upgrade, receiver, bluetooth, audio, recommend], [time, think, throw, bose, speaker, none, ipod, iphones, work, connector, glad, didnt, coolstream, use, unit, apple, device, use, coolstream, stream, music, htc, m, samsung, galaxy, tab, use, spotify, sound, super, set, recommend], [friend, happy, get, get], [qualitybr, device, work, phone, speaker, sound, betterbr, fit, phone, jack], [product, efficient, hope, last, time], [work, advertise, havent, use, sounddock, years, use, stream, music, computer, work, home, easy, pair], [item, work, range, apple, come, connection, iphones, bose, sound, dock, become, collector, look, connecting, adaptor, bose, connect, iphone, find, bluetooth, adaptor, make, everything, well, connection, need, iphone, bose, sound, dock, play, music, phone, others, stream, turn, connection, connect, play, music, beach, leave, sound, dock, friend, tell, continue, play, music, phone, yard, adaptor, try, friend, buy, bose, sound, dock, coolstream, duo, adaptor, hear, quality, music, phone, bose, system], [excellent, product, work, perfect], [product, stock, vw, jetta], [guy, revive, bose, sounddock, want, use, bose, iphone, go, buy, apple, lightning, pin, adapter, coolstream, offer, functionality, wife, like, shes, describe, ludditebr, br, setup, connection, easy, iphone, wife, laptop, range, seems, decentbr, br, potential, con, weird, bleeping, noise, coolstream, connect, bluetooth, sound, drown, playing, modulate, jiggle, adapter, sure, problem, coolstream, bose], [delight, device, sound, awesome, rangeit, didnt, work, samsung, bluray, home, theater, ipod, dock, biggie, use, jack, build, batteryit, work, logitech, purefi, elitepin, ipod, speaker, dock, im, happy, let, see, ill, buy, product, coolstream], [noisy, connect, make, strange, noise, cheap, poor, quality, happy, purchase, return, buy, usa], [advertise, im, music, nut, song, ipod, gen, gb, use, use, earphone, cable, sonddock, turn, enjoy, value], [product, buy, car, ship, day, awesome, service, product], [excellent, price, product, simple, setup, tech, savvy, year, user, ability, multiple, device, make, value, device, pair, laptop, phone, range, appears, house, foot, use, playing, musici, buy, unit, use, car], [work, range], [coolstream, duo, bluetooth, adapter, awesome, device, make, bose, sound, dock, good, year, super, satisfy, purchase, item, arrive, time, pack, buy, seller], [work, greatbr, br, set, perfect, honda, goldwing], [use, bose, sounddock, love, easy, install, use, sound, allows, play, house, recommend], [buy, bmw, purchase, ive, do, quality, music, good, love, connect, phone, turn, car, recommend, product]]","[[excellent, 0.8878, 5], [excellent product easy plug play device complication super quality finish, 0.9506, 5], [work using time, 0.3384, 5], [device install configure droid turbo pin bose sounddock bluetooth pair seamless painless, 0.0, 1], [purchase iphone bose speaker take pin connector product recommend live expectation plug connector stream distortion issue range walk apartment connection keep think product save amount money buy brand speaker, 0.743, 5], [world research decide order coolstream duo adapter amaze love simple set use use pin bose dock thank make world wifi bluetooth easy, 0.9301, 4], [coolstream work advertise set instruction come bose sounddock series ii work charm, 0.7718, 5], [give life bose pin dock station bose radio plug coolstream sync phone stream begin thing id onoff switch plug bluetooth light remove dock done deal id way switch great product job buy, 0.8016, 5], [doesnt work radio radio say search ipod, 0.8934, 5], [product device wouldnt coolstream duo disappoint ship give chance locate pair problem, 0.8979, 5], [bluetooth adapter ive use move house connection hold jitter worth extra premium bluetooth component bargain price buy car aux port battery versatile bose sound dock sound phone sit pin connector doc, 0.8093, 5], [fix bose dock station sit closet year cease pair iphone, 0.765, 5], [thing weve order use day recommend, 0.6249, 5], [idea super hopeful didnt work nissan murano couldnt play thru stereo hear thru headphone jack know set, 0.5641, 2], [device save bose sound dock goodwill work setup recommend, -0.4141, 4], [product work, 0.4927, 5], [use use ipod onkyo ipod dock connect power zone av receiver send music speaker room house use streaming music service music main room receiver locate airplay audio apple tv tv connect hdmi receiver zone source analog couldnt use apple tv coolstream duo plug pin ipod dock airplay music listen room housebr br gadget great way upgrade receiver bluetooth audio recommend, 0.9548, 5], [time think throw bose speaker none ipod iphones work connector glad didnt coolstream use unit apple device use coolstream stream music htc m samsung galaxy tab use spotify sound super set recommend, 0.8481, 5], [friend happy get get, 0.9529, 5], [qualitybr device work phone speaker sound betterbr fit phone jack, 0.9477, 5], [product efficient hope last time, -0.8921, 1], [work advertise havent use sounddock years use stream music computer work home easy pair, 0.9377, 5], [item work range apple come connection iphones bose sound dock become collector look connecting adaptor bose connect iphone find bluetooth adaptor make everything well connection need iphone bose sound dock play music phone others stream turn connection connect play music beach leave sound dock friend tell continue play music phone yard adaptor try friend buy bose sound dock coolstream duo adaptor hear quality music phone bose system, 0.8126, 5], [excellent product work perfect, -0.5387, 1], [product stock vw jetta, 0.6249, 5], [guy revive bose sounddock want use bose iphone go buy apple lightning pin adapter coolstream offer functionality wife like shes describe ludditebr br setup connection easy iphone wife laptop range seems decentbr br potential con weird bleeping noise coolstream connect bluetooth sound drown playing modulate jiggle adapter sure problem coolstream bose, 0.9704, 5], [delight device sound awesome rangeit didnt work samsung bluray home theater ipod dock biggie use jack build batteryit work logitech purefi elitepin ipod speaker dock im happy let see ill buy product coolstream, 0.8982, 5], [noisy connect make strange noise cheap poor quality happy purchase return buy usa, 0.5719, 5], [advertise im music nut song ipod gen gb use use earphone cable sonddock turn enjoy value, 0.9371, 5], [product buy car ship day awesome service product, 0.0, 1], [excellent price product simple setup tech savvy year user ability multiple device make value device pair laptop phone range appears house foot use playing musici buy unit use car, 0.7902, 5], [work range, 0.5878, 5], [coolstream duo bluetooth adapter awesome device make bose sound dock good year super satisfy purchase item arrive time pack buy seller, 0.7351, 5], [work greatbr br set perfect honda goldwing, 0.9468, 5], [use bose sounddock love easy install use sound allows play house recommend, 0.8885, 5], [buy bmw purchase ive do quality music good love connect phone turn car recommend product, 0.8122, 5]]"
B00GKDFG4G,[0.9231],[1],"[[instal, replacement, part, instruct, turn, screen, notice, color, look, wash, phone, temperature, monitor, longer, work, inconvenience, live, genuine, samsung, replacement, part, design, produce, party, tell, word, samsung, cover, tape, get, replacement, unit, minor, difference, term, size, home, button, top, speaker, etc, samsung, unit, work, day, home, button, button, cease, function, screen, turn, start, happen, month, instal, replacement, unit, call, company, time, pick, call, time, put, hold, minute, give, try, call, avail, suggest, steer, product, buy, cellphone, tide, get, cellphone, replacedupgraded, cheap, replacement, wish, use, money, buy, cellphone, buy, unit, fix, screen]]","[[instal replacement part instruct turn screen notice color look wash phone temperature monitor longer work inconvenience live genuine samsung replacement part design produce party tell word samsung cover tape get replacement unit minor difference term size home button top speaker etc samsung unit work day home button button cease function screen turn start happen month instal replacement unit call company time pick call time put hold minute give try call avail suggest steer product buy cellphone tide get cellphone replacedupgraded cheap replacement wish use money buy cellphone buy unit fix screen, 0.9231, 1]]"
B00GKFHUNY,[-0.6381],[1],"[[case, didnt, fit, phone]]","[[case didnt fit phone, -0.6381, 1]]"
B00GPI3OHC,[0.6106],[5],"[[prefer, worry, got, camp, site, work, surprise, range, sound, ]]","[[prefer worry got camp site work surprise range sound , 0.6106, 5]]"
B00GQZ69B2,[0.0],[5],"[[get, time, fit, phone]]","[[get time fit phone, 0.0, 5]]"
B00H2DXB68,"[0.0, -0.4329]","[3, 3]","[[write, work, z, liar, doesnt, fit, phone, cut, edit, youre, well, buy, tape, didnt, give, star, review, doesnt, z, title, qa, section, employee, say, work, phone], [clean, use, primer, follow, proper, step, start, lift, day]]","[[write work z liar doesnt fit phone cut edit youre well buy tape didnt give star review doesnt z title qa section employee say work phone, 0.0, 3], [clean use primer follow proper step start lift day, -0.4329, 3]]"
B00H2YPNI6,[0.0],[5],[[work]],"[[work, 0.0, 5]]"
B00HFR7A40,[-0.6801],[2],"[[order, product, want, picture, replacement, screen, get, product, adhesive, disappoint]]","[[order product want picture replacement screen get product adhesive disappoint, -0.6801, 2]]"
B00HHN7DYY,[0.25],[5],"[[perfect, replacement, abandon, line, range, finder, orphan, user, met, take, umbrage, company, reciprocate, favor, buy, callaway, product]]","[[perfect replacement abandon line range finder orphan user met take umbrage company reciprocate favor buy callaway product, 0.25, 5]]"
B00HJIP6DM,"[0.6369, 0.0]","[5, 4]","[[cheap, product, daughter, love, hold, month, problem], [grandaughter]]","[[cheap product daughter love hold month problem, 0.6369, 5], [grandaughter, 0.0, 4]]"
B00HNZ6OFU,[-0.2498],[1],"[[shoddy, material, thin, anything, change, look, phone, happy, purchase, cost, return]]","[[shoddy material thin anything change look phone happy purchase cost return, -0.2498, 1]]"
B00HTVMENO,"[-0.0788, 0.9812]","[3, 5]","[[material, go, pocketit, hold, product, okayfast, ship], [enjoy, galaxy, note, ii, cover, arbalest, problem, flaw, take, chance, specify, model, fit, mine, someone, amazon, site, tell, model, mine, order, receive, suede, read, description, havent, gone, see, description, aware, fake, suede, refuse, use, letter, quotfquot, word, know, start, end, quotxquot, french, there, lot, french, word, thats, reason, prefer, nonsuede, material, doesnt, wipe, fake, leather, dont, get, start, quotpleatherquot, fine, looker, catch, eye, galaxy, note, ii, phone, want, anything, im, kardashian, want, smart, handsome, cover, phone, slot, inside, hold, credit, card, business, card, arbalest, disappoint, get, job, done, p, benefit, leather, go, horizontal, get, gutter, syracuse, kind, quotgoing, horizontalquot, turn, phone, sideways, watch, movie, tv, show, slide, stay, stand, notch, score, star]]","[[material go pocketit hold product okayfast ship, -0.0788, 3], [enjoy galaxy note ii cover arbalest problem flaw take chance specify model fit mine someone amazon site tell model mine order receive suede read description havent gone see description aware fake suede refuse use letter quotfquot word know start end quotxquot french there lot french word thats reason prefer nonsuede material doesnt wipe fake leather dont get start quotpleatherquot fine looker catch eye galaxy note ii phone want anything im kardashian want smart handsome cover phone slot inside hold credit card business card arbalest disappoint get job done p benefit leather go horizontal get gutter syracuse kind quotgoing horizontalquot turn phone sideways watch movie tv show slide stay stand notch score star, 0.9812, 5]]"
B00I4E8V46,[0.8338],[4],"[[serf, purpose, see, eagle, clear, like]]","[[serf purpose see eagle clear like, 0.8338, 4]]"
B00IDCQII0,[-0.4767],[2],"[[impression, product, filter, ie, redcolored, case, opposite, bluecolored, filter, red, light, useless, order, product, use, d, nightime, equivalent, httpsjustgetfluxcom, httpsplaygooglecomstoreappsdetailsidcomurbandroidluxhlen, d, family, system]]","[[impression product filter ie redcolored case opposite bluecolored filter red light useless order product use d nightime equivalent httpsjustgetfluxcom httpsplaygooglecomstoreappsdetailsidcomurbandroidluxhlen d family system, -0.4767, 2]]"
B00IDCQM1I,[0.7906],[3],"[[apply, great, feel, matte, finish, softens, image]]","[[apply great feel matte finish softens image, 0.7906, 3]]"
B00IIXGUPK,[0.4005],[3],"[[decent, wallet, phone, case, thing, clear, plastic, cover, phone, screen, frost, display, crack, corner, phone, press, size, make, awkward, carry, dollar, bill, use, phone, driver, license, card]]","[[decent wallet phone case thing clear plastic cover phone screen frost display crack corner phone press size make awkward carry dollar bill use phone driver license card, 0.4005, 3]]"
B00IK4V1KQ,"[-0.5563, -0.6261]","[2, 1]","[[receive, case, angry, ], [suck, didnt, fit, dont, buy]]","[[receive case angry , -0.5563, 2], [suck didnt fit dont buy, -0.6261, 1]]"
B00IMPCBHU,[0.7096],[4],"[[fit, issue, button, charge, save, phone, fell, pocket, getting, truck, bounce, hand]]","[[fit issue button charge save phone fell pocket getting truck bounce hand, 0.7096, 4]]"
B00IX5THUS,[0.1901],[1],"[[product, seem, decent, buy, month, line, fall, apart, strange, reason, phone, doesnt, work, get, touch, refuse, stand, product, look, drain, id, steer, clear, hhi]]","[[product seem decent buy month line fall apart strange reason phone doesnt work get touch refuse stand product look drain id steer clear hhi, 0.1901, 1]]"
B00J21IZJ6,[0.0],[5],"[[excelent, product]]","[[excelent product, 0.0, 5]]"
B00J7CIWLG,[0.9846],[5],"[[receiver, price, wish, come, mount, bracket, wire, harness, vehicle, information, wasnt, include, andor, require, installation, regardless, receiver, work, pair, phone, im, phone, muse, control, aux, usb, interface, work, usb, port, charge, phone, time, benefit, interface, point, overwhelm, enjoy, array, configs, make, interface, receiver, good, job, push, quality, audio, experience]]","[[receiver price wish come mount bracket wire harness vehicle information wasnt include andor require installation regardless receiver work pair phone im phone muse control aux usb interface work usb port charge phone time benefit interface point overwhelm enjoy array configs make interface receiver good job push quality audio experience, 0.9846, 5]]"
B00J9TBM96,[0.6901],[5],"[[case, muchit, light, sturdybr, install]]","[[case muchit light sturdybr install, 0.6901, 5]]"
B00JAKN8E6,[0.6249],[5],"[[protection, phone]]","[[protection phone, 0.6249, 5]]"
B00JJJARWO,"[0.8734, -0.6096]","[1, 3]","[[hop, review, say, couldnt, hold, charge, oneoffs, thing, happen, bought, december, month, stop, work, working, june, month, product, couple, month, dont, expect, buy, product, month, year, nice, year], [work, headphones, microphone, quiet, headphone, become, wear, minute, buy, working, theyre]]","[[hop review say couldnt hold charge oneoffs thing happen bought december month stop work working june month product couple month dont expect buy product month year nice year, 0.8734, 1], [work headphones microphone quiet headphone become wear minute buy working theyre, -0.6096, 3]]"
B00JM5ZONC,[0.9267],[3],"[[super, cute, fit, pocket, perfect, material, pvc, tends, crack, love, design]]","[[super cute fit pocket perfect material pvc tends crack love design, 0.9267, 3]]"
B00JPIAK7Q,"[0.4588, 0.7501]","[1, 5]","[[buy, phone, advertise, unlock, dont, believe, say, contact, huawei, unlock, bootloader, thats, false, return, buy, phone, support, stuck, ota, future, amazon, sell, phone, know, apps, work, cause, phone, longer, support], [phone, ive, own, last, day, sun, ton, people, come, ask, problem, apps, screen, time, button, pull, apps, order, get, problem, group, apps, didnt, use, folder, work, tmobile, metropcs, recommend]]","[[buy phone advertise unlock dont believe say contact huawei unlock bootloader thats false return buy phone support stuck ota future amazon sell phone know apps work cause phone longer support, 0.4588, 1], [phone ive own last day sun ton people come ask problem apps screen time button pull apps order get problem group apps didnt use folder work tmobile metropcs recommend, 0.7501, 5]]"
B00JW7ARB4,"[-0.4767, 0.6249, 0.6249, 0.6249]","[5, 5, 5, 5]","[[case], [longer, worry, break, phone], [case], [item, arrive, earlier, expect]]","[[case, -0.4767, 5], [longer worry break phone, 0.6249, 5], [case, 0.6249, 5], [item arrive earlier expect, 0.6249, 5]]"
B00JW7B16O,[0.8934],[5],"[[awesome, case, perfect, phone, thanks]]","[[awesome case perfect phone thanks, 0.8934, 5]]"
B00JWZQC4W,[0.5719],[5],"[[purchase, granddaughter, birthday, love]]","[[purchase granddaughter birthday love, 0.5719, 5]]"
B00JX1HFNM,[-0.4201],[1],"[[smell, screen, protector, part, case, come, damage, screen, protector, come, cheap, cant, take, selfie, pink, line, go, arcoss, screen, charge, port, cheap, cheap]]","[[smell screen protector part case come damage screen protector come cheap cant take selfie pink line go arcoss screen charge port cheap cheap, -0.4201, 1]]"
B00JXEI1VO,[0.0],[3],"[[kind, bulky, decide, use]]","[[kind bulky decide use, 0.0, 3]]"
B00JYZU2GE,"[0.5574, 0.6732, -0.4019, -0.1289, 0.3818]","[5, 3, 2, 5, 4]","[[button, phone, work, material, translucent, look], [case, design, galaxy, put, feel, upper, part, bottom, part, feel, weak, design, phone, opening, charger, inlet, understand, samsung, change, charger, lnlet], [use, month, ok, worse, dust, find, way, case, worse, one], [inferior, material, advertise], [protection]]","[[button phone work material translucent look, 0.5574, 5], [case design galaxy put feel upper part bottom part feel weak design phone opening charger inlet understand samsung change charger lnlet, 0.6732, 3], [use month ok worse dust find way case worse one, -0.4019, 2], [inferior material advertise, -0.1289, 5], [protection, 0.3818, 4]]"
B00K0NRYF6,"[0.5719, 0.2475, 0.4927]","[5, 5, 5]","[[bite, dirty, box, european, charger, rest, ok], [fine], [phone]]","[[bite dirty box european charger rest ok, 0.5719, 5], [fine, 0.2475, 5], [phone, 0.4927, 5]]"
B00K151P58,[0.4215],[5],"[[nice, case, deliver, quick, expect, date]]","[[nice case deliver quick expect date, 0.4215, 5]]"
B00K2FDYNS,[0.8625],[5],"[[havent, try, sure, work, great]]","[[havent try sure work great, 0.8625, 5]]"
B00KCE0KLS,"[0.5423, 0.6249]","[5, 5]","[[work, great, use, phone], [nano, sim, adapter, awsome, save, lot, money, buy, amazon]]","[[work great use phone, 0.5423, 5], [nano sim adapter awsome save lot money buy amazon, 0.6249, 5]]"
B00KE4TGDY,"[0.4678, 0.7906]","[4, 5]","[[remote, work, fine, trunk, open, button, doesnt, work, model, car, oh], [work, great, program]]","[[remote work fine trunk open button doesnt work model car oh, 0.4678, 4], [work great program, 0.7906, 5]]"
B00KSCG50Y,[0.0],[5],"[[product, price]]","[[product price, 0.0, 5]]"
B00KTIP2DS,[0.0],[5],[[none]],"[[none, 0.0, 5]]"
B00KWTYD6Q,"[0.7717, 0.1263]","[5, 3]","[[turn, well, expect, spot, hard, outer, edge, leave, side, softer, inner, edge], [fit, phone]]","[[turn well expect spot hard outer edge leave side softer inner edge, 0.7717, 5], [fit phone, 0.1263, 3]]"
B00KZ0GKVS,[-0.5994],[2],"[[battery, version, arrive, box, set, car, take, seem, work, turn, car, cam, shut, corrupt, file, battery, appear, doa, im, try, capacitor, edition]]","[[battery version arrive box set car take seem work turn car cam shut corrupt file battery appear doa im try capacitor edition, -0.5994, 2]]"
B00L0DON90,[0.6249],[5],"[[work, great]]","[[work great, 0.6249, 5]]"
B00L8CHMX2,[0.8573],[3],"[[receive, product, meet, protection, standard, desire, give, cellphone, protection, nothing, provide, protect, screen, expectation, clear, plastic, piece, include, screen, result, item, return]]","[[receive product meet protection standard desire give cellphone protection nothing provide protect screen expectation clear plastic piece include screen result item return, 0.8573, 3]]"
B00LAI5OAC,[0.7845],[5],"[[daugther, love]]","[[daugther love, 0.7845, 5]]"
B00LD13ARA,[0.0],[1],"[[design, samsung, galaxy, sport]]","[[design samsung galaxy sport, 0.0, 1]]"
B00LITW7ZS,"[0.9432, 0.6369]","[5, 5]","[[battery, life], [get, defect, time, make, claim, work, day, returnreplacement, process, smooth, battery, work]]","[[battery life, 0.9432, 5], [get defect time make claim work day returnreplacement process smooth battery work, 0.6369, 5]]"
B00LL987W2,"[0.8934, 0.6249, 0.8459, 0.9698, 0.9216, 0.952, 0.1779, 0.4927]","[5, 5, 5, 5, 4, 4, 4, 5]","[[nd, protector], [slim, look], [case], [purchase, iphone, encapsulate, spigen, grasp, great, feel, fit, protection, experience, time, tell], [wait, month, review, think, way, experience, case, describe, refine, look, part, way, today, reason, reason, star, reviewbr, br, grip, grip, phone, make, phone, feel, heavier, unsafe, hand, anything, talk, rubber, area, make, contact, hand, plastic, plate, smoothbr, br, button, powerstandby, volume, button, press, case, ive, past, make, worse, button, outline, difficult, distinct, look, phone, time, squeeze, side, press, button, press, button, opposite, side, tend, use, volume, standby, button, lot, appreciate, casebr, br, screen, protection, lack, screen, protection, influence, rating, worth, point, perceive, protection, armor, name, raise, lip, edge, screen, good, job, stay, way, finger, compromise, designbr, br, surface, believe, inner, part, case, give, year, protection, outer, plastic, piece, clip, reinforces, case, wear, scratch, edgesbr, br, pro, design, look, protection, kickstand, solid, feelbr, br, con, button, design, grip, scratch, easilybr, br, overview, want, keep, case, im, cycle, thru, case, get, bore, firm, feel, detail, give, make, apple, logo, issue, kickstand, design, profile, releasing, itno, issue, im, play, lot, music, use, volume, button, bluetooth, device, volume, standby, button, put, pocket, avoid, butt, tap, fact, slip, hand, couple, timesour, relationship, sour, fix, spigen, look, forward, future, enhancement, reunion], [work, great, phone, fit, getting, stand, piece, prop, phone, great], [excellent, case, want, couple, week, review, love, havent, drop, im, sure, survive, descent, drop, fit, hand, stand, work, fine, blend, design, case], [fit, bulky, stand, using, something, slim, pry]]","[[nd protector, 0.8934, 5], [slim look, 0.6249, 5], [case, 0.8459, 5], [purchase iphone encapsulate spigen grasp great feel fit protection experience time tell, 0.9698, 5], [wait month review think way experience case describe refine look part way today reason reason star reviewbr br grip grip phone make phone feel heavier unsafe hand anything talk rubber area make contact hand plastic plate smoothbr br button powerstandby volume button press case ive past make worse button outline difficult distinct look phone time squeeze side press button press button opposite side tend use volume standby button lot appreciate casebr br screen protection lack screen protection influence rating worth point perceive protection armor name raise lip edge screen good job stay way finger compromise designbr br surface believe inner part case give year protection outer plastic piece clip reinforces case wear scratch edgesbr br pro design look protection kickstand solid feelbr br con button design grip scratch easilybr br overview want keep case im cycle thru case get bore firm feel detail give make apple logo issue kickstand design profile releasing itno issue im play lot music use volume button bluetooth device volume standby button put pocket avoid butt tap fact slip hand couple timesour relationship sour fix spigen look forward future enhancement reunion, 0.9216, 4], [work great phone fit getting stand piece prop phone great, 0.952, 4], [excellent case want couple week review love havent drop im sure survive descent drop fit hand stand work fine blend design case, 0.1779, 4], [fit bulky stand using something slim pry, 0.4927, 5]]"
B00LOYOA2A,[0.9483],[5],"[[case, iphone, month, protects, phone, dont, case, cover, screen, case, supply, protection, front, screen, work, buy, glass, protector, front, case, protect, phone, nicelybr, br, case, fit, nice, tight, dirt, grit, get, phone, lip, front, stick, protect, front, phone, put, glass, screen, protector, thick, smooth, plastic, finish, feel, slippery, hand, button, accessory, place, look, wear, look, month, phonebr, br, accident, phone, drop, couple, time, time, standing, height, floor, surface, damage, case, phonebr, br, case, work, price, beat]]","[[case iphone month protects phone dont case cover screen case supply protection front screen work buy glass protector front case protect phone nicelybr br case fit nice tight dirt grit get phone lip front stick protect front phone put glass screen protector thick smooth plastic finish feel slippery hand button accessory place look wear look month phonebr br accident phone drop couple time time standing height floor surface damage case phonebr br case work price beat, 0.9483, 5]]"
B00LRWA20S,[0.7783],[5],"[[get, lot, compliment, fit, im, obsess, make, ice, breaker]]","[[get lot compliment fit im obsess make ice breaker, 0.7783, 5]]"
B00LTNSNBA,[0.0],[5],"[[case, price]]","[[case price, 0.0, 5]]"
B00LU0HRAU,[0.7096],[5],"[[nice, product, deliver, price, portion, rear, cover, allow, battery, heat, dissipate, case, lot, integrity]]","[[nice product deliver price portion rear cover allow battery heat dissipate case lot integrity, 0.7096, 5]]"
B00LXIBPMU,[0.4245],[1],"[[case, super, thin, drop, phone, sure, protect]]","[[case super thin drop phone sure protect, 0.4245, 1]]"
B00LXL7742,"[0.4404, 0.6249, 0.6249]","[4, 5, 5]","[[foot, micro, usb, cable, work], [arrive, sooner, expect, work], [work, good]]","[[foot micro usb cable work, 0.4404, 4], [arrive sooner expect work, 0.6249, 5], [work good, 0.6249, 5]]"
B00M4D05CY,[-0.3291],[1],"[[couldnt, get, fit, wire, size, compare, terminal, notice, hole, took, insulation, realize, wasnt, open, size, idiots, make, insulation, make, hole, put, wire, use, send]]","[[couldnt get fit wire size compare terminal notice hole took insulation realize wasnt open size idiots make insulation make hole put wire use send, -0.3291, 1]]"
B00MGE18HC,"[-0.743, 0.0]","[1, 1]","[[dont, buy, cheap, reason, last, week, part, broke, side, week, lot, side, broken, thin, cheap, make, get, pay], [look, cheap, use, bought]]","[[dont buy cheap reason last week part broke side week lot side broken thin cheap make get pay, -0.743, 1], [look cheap use bought, 0.0, 1]]"
B00MILSFWY,[0.6249],[1],"[[keep, jog, sound, quality, sound, pair, youd, buy, walmart, switch, iphone, headphone, music]]","[[keep jog sound quality sound pair youd buy walmart switch iphone headphone music, 0.6249, 1]]"
B00MJE6Z7C,[0.8793],[5],"[[bought, note, summer, buy, case, use, month, decide, try, love, color, bluebut, prefer, everything, red, havent, change, fit, card, u, stick, itll, itll, snug, buy, dec]]","[[bought note summer buy case use month decide try love color bluebut prefer everything red havent change fit card u stick itll itll snug buy dec, 0.8793, 5]]"
B00MNVRVG0,[0.0],[5],"[[product, describe]]","[[product describe, 0.0, 5]]"
B00MQHSCL4,[0.5719],[4],"[[color, change, use, im, use, lol]]","[[color change use im use lol, 0.5719, 4]]"
B00MX8WUSM,"[-0.128, -0.7344]","[3, 1]","[[fit, iphone, reason, there, defect, corner, mine, cause, air, bubblepocket, form, clean, hand, apply, screen, protector, dustfree, environment, happen], [make, screen, crack, twice, hit, handle, side, bed, luck, product, great]]","[[fit iphone reason there defect corner mine cause air bubblepocket form clean hand apply screen protector dustfree environment happen, -0.128, 3], [make screen crack twice hit handle side bed luck product great, -0.7344, 1]]"
B00MXC7FBU,"[0.4215, 0.8016]","[4, 5]","[[perfect], [nice]]","[[perfect, 0.4215, 4], [nice, 0.8016, 5]]"
B00N16A71W,"[0.8479, 0.3109]","[3, 4]","[[nice, look, case, slim, fit, work, case, slippery, protection, expect, case, crack, start, fall, apart, location, month, moderate, use, move, different, case], [prosbr, slim, doesnt, add, bulk, phonebr, fit, phone, snuglybr, cover, edge, phonebr, button, port, camera, accessiblebr, br, consbr, material, doesnt, provide, grip, nonslip, coatingbr, tight, fit, make, remove, cleaningbr, scuffsscratches, easilybr, side, case, make, reach, edge, phone, screenbr, br, ringke, slim, case, iphone, like, try, equivalent, iphone, different, case, good, case, well, coverage, phone, edge, well, protection, phone, material, feel, thicker, sturdier, longer, toobr, br, downsides, case, doesnt, nonslip, feel, iphone, case, coverage, make, reach, edge, screen, youre, try, use, thumb, select, beginning, sentence, deal, annoyancebr, br, im, happy, case, get, star]]","[[nice look case slim fit work case slippery protection expect case crack start fall apart location month moderate use move different case, 0.8479, 3], [prosbr slim doesnt add bulk phonebr fit phone snuglybr cover edge phonebr button port camera accessiblebr br consbr material doesnt provide grip nonslip coatingbr tight fit make remove cleaningbr scuffsscratches easilybr side case make reach edge phone screenbr br ringke slim case iphone like try equivalent iphone different case good case well coverage phone edge well protection phone material feel thicker sturdier longer toobr br downsides case doesnt nonslip feel iphone case coverage make reach edge screen youre try use thumb select beginning sentence deal annoyancebr br im happy case get star, 0.3109, 4]]"
B00N3L8F9G,[0.5719],[4],"[[sturdy, case, bargain, price]]","[[sturdy case bargain price, 0.5719, 4]]"
B00NCMH94S,[0.4939],[5],"[[take, care, customer]]","[[take care customer, 0.4939, 5]]"
