B0002IED58,[0.6249],[5],"[[work, wrangler]]","[[work wrangler, 0.6249, 5]]"
B00PYWQ7R4,"[0.7713, 0.8074, 0.6249, 0.1165, -0.5267, 0.0, 0.6249, 0.7551, 0.4404, 0.9188]","[2, 3, 5, 5, 2, 5, 5, 3, 5, 3]","[[love, fancy, look, phone, take, picture, plenty, storage, space, love, google, android, go, phone, problem, own, month, drop, screen, crack, thought, thats, ok, use, crack, try, unlock, phone, touch, wouldnt, work, turn, screen, digitizer, lcd, fuse, need, set, needle, say, bought, phone, pay, get, fix, thats, pay, phone, awesome, phone, crack, p, hubby, crack, sit, pocket, crack, stop, work], [exists, cost, samsung, note, isnt, inch, unlock, sim, phone, oriental, language, shutdowns, lollipop, dont, download, annoy, aspect, use, phone, love, phone, feel, organization, option, android, returning, product, product, description, amazon, state, operating, system, android, kit, kat, v, android, lillipop, android, lillipop, worst, operating, system, know, man, everything, claim, exists, prevent, ie, slows, apps, shut, phone, present, blu, screen, language, android, keep, kitkat, release, marshmallow, amazon, need, work, blu, android, product, description, remove, android, lillipop, phone, market, provide, quality, upgrade, marshmallow], [phone], [], [excite, get, phone, size, feature, arrive, expect, day, phone, week, today, sudden, go, make, call, receiver, hear, everything, tell, get, volume, nothing, work, look, send, phone, backdisappointed], [whenever, turn, phone, chinese, write, appears, remove, itafter, week, phone, fell, stop, working], [week, own, blu, studio, hd, black, g, size, feel, design, phone, give, screen, pop, hd, display, brightness, adjustment, base, eye, need, run, lollipop, seem, work, fine, problem, phone, note, sure, hardware, software, problem, fix, system, updatebr, br, problem, br, phone, volume, lowand, playing, music, sound, speaker, strain, play, result, audio, clair, talk, phone, call, volume, well, system, volumes, fullestbr, br, notification, light, front, phone, sensor, work, receive, phone, see, get, message, turn, screen, sure, set, turn, br, br, battery, day, use, plug, battery, jump, charge, plug, mins, thats, occasion, battery, charge, perfect, hole, day, depend, usebr, br, jamaica, im, unsure, send, phone, shipping, get, factory, defect, help, dobr, br, list, problem, state, phone, work, blu, company, fix, problem, system, update, sure, recommend, phone, everyone, who, look, phone, budget], [work], [expect, cheap, mid, range, phone, price, get, machine, done, everything, ive, ask, con, mm, headphone, jack, quality, headphone, restrict, volume, level, workaround, use, bluetooth, headphone, restriction, issue, notification, light, workaround, notification, light, appbr, br, im, amaze, battery, charge, phone, minutes, use, cord, phone, come, app, work, phone, charge, phone, last, hour, usage, longer, care, last, charge, minute]]","[[love fancy look phone take picture plenty storage space love google android go phone problem own month drop screen crack thought thats ok use crack try unlock phone touch wouldnt work turn screen digitizer lcd fuse need set needle say bought phone pay get fix thats pay phone awesome phone crack p hubby crack sit pocket crack stop work, 0.7713, 2], [exists cost samsung note isnt inch unlock sim phone oriental language shutdowns lollipop dont download annoy aspect use phone love phone feel organization option android returning product product description amazon state operating system android kit kat v android lillipop android lillipop worst operating system know man everything claim exists prevent ie slows apps shut phone present blu screen language android keep kitkat release marshmallow amazon need work blu android product description remove android lillipop phone market provide quality upgrade marshmallow, 0.8074, 3], [phone, 0.6249, 5], [, 0.1165, 5], [excite get phone size feature arrive expect day phone week today sudden go make call receiver hear everything tell get volume nothing work look send phone backdisappointed, -0.5267, 2], [whenever turn phone chinese write appears remove itafter week phone fell stop working, 0.0, 5], [week own blu studio hd black g size feel design phone give screen pop hd display brightness adjustment base eye need run lollipop seem work fine problem phone note sure hardware software problem fix system updatebr br problem br phone volume lowand playing music sound speaker strain play result audio clair talk phone call volume well system volumes fullestbr br notification light front phone sensor work receive phone see get message turn screen sure set turn br br battery day use plug battery jump charge plug mins thats occasion battery charge perfect hole day depend usebr br jamaica im unsure send phone shipping get factory defect help dobr br list problem state phone work blu company fix problem system update sure recommend phone everyone who look phone budget, 0.6249, 5], [work, 0.7551, 3], [expect cheap mid range phone price get machine done everything ive ask con mm headphone jack quality headphone restrict volume level workaround use bluetooth headphone restriction issue notification light workaround notification light appbr br im amaze battery charge phone minutes use cord phone come app work phone charge phone last hour usage longer care last charge minute, 0.4404, 5], [, 0.9188, 3]]"
B00Q3K29QO,[0.9789],[5],"[[super, nice, cover, love, love, love, come, screen, protector, stylus, fit, recommend]]","[[super nice cover love love love come screen protector stylus fit recommend, 0.9789, 5]]"
B00QCLUVY6,[0.7906],[5],"[[backup, work]]","[[backup work, 0.7906, 5]]"
B00QLIRPGC,"[0.9087, 0.4118]","[5, 5]","[[item, arrive, week, bur, day, look, picture, install, check, utube, couple, time, ensure, take, hte, system, installation], [get, instal, today, toyota, tacoma, easy, install, work, well, recommend, worth, moneybr, fast, delivery, sam]]","[[item arrive week bur day look picture install check utube couple time ensure take hte system installation, 0.9087, 5], [get instal today toyota tacoma easy install work well recommend worth moneybr fast delivery sam, 0.4118, 5]]"
B00QMWA3LG,[-0.2263],[1],"[[stop, work]]","[[stop work, -0.2263, 1]]"
B00QSONZE0,"[-0.25, 0.8481]","[5, 4]","[[fit, great, material, smooth, offer, grip, add, bulk, phone], [well, piece, protector, problem, power, volume, button, case]]","[[fit great material smooth offer grip add bulk phone, -0.25, 5], [well piece protector problem power volume button case, 0.8481, 4]]"
B00QUAV3AA,[0.2732],[1],"[[case, doesnt, stay, phone, take, phone, pocket, case, half, phone]]","[[case doesnt stay phone take phone pocket case half phone, 0.2732, 1]]"
B00R70C5OU,[0.6369],[5],"[[case, want]]","[[case want, 0.6369, 5]]"
B00RECDLD0,[0.296],[5],[[ok]],"[[ok, 0.296, 5]]"
B00RFFX51O,[0.8655],[5],"[[fit, design]]","[[fit design, 0.8655, 5]]"
B00RG5PY0I,[0.8519],[5],"[[case, great, buy]]","[[case great buy, 0.8519, 5]]"
B00RTLY7RA,"[0.7627, -0.3597, 0.9136, -0.2853]","[5, 1, 1, 1]","[[reception, product, change], [say, help, think, reception, price, cant, go], [call, booster, instal, weekend, notice, apparent, increase, signal, gain, check, draw, unit, madc, slip, rubber, grommet, end, silver, tube, house, electronics, discover, coil, capacitor, unit, thats, folk, component, circuit, case, need, amplify, signal, configuration, part, circuit, board, look, noise, filter, antenna, line, bottom, line, amplifier, type, ever, see, im, someone, please, educate], [reception, improve, get, worse, station, installation, snap, instruction, edit, month, install, remove, piece, junk, station, werent, come, buy, product, want, satisfaction, remove, installing, realize, station, didnt, come, anyway, zero, star]]","[[reception product change, 0.7627, 5], [say help think reception price cant go, -0.3597, 1], [call booster instal weekend notice apparent increase signal gain check draw unit madc slip rubber grommet end silver tube house electronics discover coil capacitor unit thats folk component circuit case need amplify signal configuration part circuit board look noise filter antenna line bottom line amplifier type ever see im someone please educate, 0.9136, 1], [reception improve get worse station installation snap instruction edit month install remove piece junk station werent come buy product want satisfaction remove installing realize station didnt come anyway zero star, -0.2853, 1]]"
B00S5OIH9Y,[0.5994],[5],"[[daughter, love, case]]","[[daughter love case, 0.5994, 5]]"
B00S746VYK,[0.3612],[5],"[[promise, advertisedgreat, addition, wallet, collection]]","[[promise advertisedgreat addition wallet collection, 0.3612, 5]]"
B00S870U9I,"[0.3612, 0.0, 0.7684, 0.3612]","[5, 5, 3, 5]","[[doesnt, work, infiniti, vent, work, chevy, malibu], [fit, ], [price, work, suppose], [job, bit, flimsy, side, work]]","[[doesnt work infiniti vent work chevy malibu, 0.3612, 5], [fit , 0.0, 5], [price work suppose, 0.7684, 3], [job bit flimsy side work, 0.3612, 5]]"
B00SH6X1J6,[0.7283],[5],"[[grand, daughter, excite, extra]]","[[grand daughter excite extra, 0.7283, 5]]"
B00SIA72M8,"[0.9716, 0.8979]","[5, 5]","[[keep, phone, get, scratch, look, awesome, camo, purse, wallet, change, purse, love, love, love], [get, time, love, give, thank, love, extra, send]]","[[keep phone get scratch look awesome camo purse wallet change purse love love love, 0.9716, 5], [get time love give thank love extra send, 0.8979, 5]]"
B00SL2FMKW,"[0.6249, 0.0]","[5, 1]","[[showing, movie, picture, tv], [picture, go]]","[[showing movie picture tv, 0.6249, 5], [picture go, 0.0, 1]]"
B00SYFQR3M,[0.5106],[3],"[[credit, card, pocket, otherwise, quality, good]]","[[credit card pocket otherwise quality good, 0.5106, 3]]"
B00T1DJLKW,[0.9645],[5],"[[day, find, day, seem, need, charge, thing, leave, car, prove, forgot, charge, phone, plug, way, work, okay, rest, day, topup, way, home, socket, test, couple, device, see, charge, fine, imagine, car, charger, socket, connection, work, driving, roads, fine, minor, niggle, find, socket, dash, cable, verge, get, way, change, gear, socket, rear, car, thats, fine, overall, price, look, feel]]","[[day find day seem need charge thing leave car prove forgot charge phone plug way work okay rest day topup way home socket test couple device see charge fine imagine car charger socket connection work driving roads fine minor niggle find socket dash cable verge get way change gear socket rear car thats fine overall price look feel, 0.9645, 5]]"
B00T45OOKY,"[0.4754, 0.4404]","[5, 5]","[[pen, nice], [brand]]","[[pen nice, 0.4754, 5], [brand, 0.4404, 5]]"
B00T60GAWW,[0.6597],[5],"[[nice, hold, phone, credit, card, lipstick, need, carry, purse]]","[[nice hold phone credit card lipstick need carry purse, 0.6597, 5]]"
B00TJ6HNQA,"[0.6249, 0.5719, 0.5719]","[5, 5, 5]","[[look, great], [excellent], [wifey, love, purchase, relation]]","[[look great, 0.6249, 5], [excellent, 0.5719, 5], [wifey love purchase relation, 0.5719, 5]]"
B00TP7Z0V8,[0.8705],[4],"[[color, shape, design, exception, thing, doesnt, room, multiple, card, cash, hop, stretch, bit]]","[[color shape design exception thing doesnt room multiple card cash hop stretch bit, 0.8705, 4]]"
B00TQA7THC,[0.6118],[3],"[[case, slot, license, card, etc, narrow, leave, empty, accomplishes, expect]]","[[case slot license card etc narrow leave empty accomplishes expect, 0.6118, 3]]"
B00U62R3QG,"[0.945, 0.7003, 0.8625, 0.0, 0.6369, 0.8385]","[5, 5, 5, 2, 4, 5]","[[case, perfect, look, case, phone, havent, drop, phone, case, think, protect], [look, good, fit], [case, use, glass, screen, protector, take, beating, simple], [dont, know, case, get, get, view, bang, buck, nd, jetech, case, note, save, buck, buy, name, import, ebay, wasnt, thick, didnt, edge, jetech, wont, stray], [hop, simple, put, great, price], [sleek, protection]]","[[case perfect look case phone havent drop phone case think protect, 0.945, 5], [look good fit, 0.7003, 5], [case use glass screen protector take beating simple, 0.8625, 5], [dont know case get get view bang buck nd jetech case note save buck buy name import ebay wasnt thick didnt edge jetech wont stray, 0.0, 2], [hop simple put great price, 0.6369, 4], [sleek protection, 0.8385, 5]]"
B00U6WZWQ4,"[0.0, 0.6249, -0.4767, 0.6757]","[2, 5, 1, 3]","[[time, drop, phone, screen, shatter], [drop, dont, know, sturdy, case], [case, get, air, somehow, make, look, cool], [came, send]]","[[time drop phone screen shatter, 0.0, 2], [drop dont know sturdy case, 0.6249, 5], [case get air somehow make look cool, -0.4767, 1], [came send, 0.6757, 3]]"
B00U7VGU7E,"[0.4404, 0.5594, 0.6249]","[5, 5, 5]","[[tell, fake, doesnt, matter, cause, sound, good], [work, great]]","[[tell fake doesnt matter cause sound good, 0.4404, 5], [work great, 0.5594, 5], [, 0.6249, 5]]"
B00UA3GEH0,"[0.8439, 0.6486, 0.6369, 0.4404]","[5, 5, 4, 5]","[[case, show, talk, phone, case, close, wish, answer, case, cant, everything], [want, fit], [quality, arrive, time, happy, purchase]]","[[case show talk phone case close wish answer case cant everything, 0.8439, 5], [want fit, 0.6486, 5], [quality arrive time happy purchase, 0.6369, 4], [, 0.4404, 5]]"
B00UD1Z57E,[0.6369],[5],[[backup]],"[[backup, 0.6369, 5]]"
B00UEBFDYI,[0.8362],[5],"[[use, take, dog, walk, keep, safe, dont, worry, fall]]","[[use take dog walk keep safe dont worry fall, 0.8362, 5]]"
B00UIA6G0U,[-0.7783],[3],"[[get, pay, buy, use, upcoming, trip, europeill, pick, go, update, revview, get, look, part, itbr, br, prosbr, cheapbr, work, sync, account, problemsbr, cheapbr, wifi, work, finebr, cheapbr, sim, sd, card, insertion, strightforwardbr, br, consbr, miniscule, memory, make, useless, task, calendar, email, put, sd, card, ota, updatebr, android, let, move, system, apps, sd, cardbr, screen, suck, yes, knew, time, dim, viewing, anglesbr, touch, hitandmiss, finger, stylus, hit, youre, aim, atbr, br, bottom, line, worth, run, problem, phone, part, month, answer, yes, cheap, throwaway, android, phone, thats, adequate, task]]","[[get pay buy use upcoming trip europeill pick go update revview get look part itbr br prosbr cheapbr work sync account problemsbr cheapbr wifi work finebr cheapbr sim sd card insertion strightforwardbr br consbr miniscule memory make useless task calendar email put sd card ota updatebr android let move system apps sd cardbr screen suck yes knew time dim viewing anglesbr touch hitandmiss finger stylus hit youre aim atbr br bottom line worth run problem phone part month answer yes cheap throwaway android phone thats adequate task, -0.7783, 3]]"
B00UOU4HNM,[0.25],[5],"[[arrive, time, look, picture, shown, amazon, issue]]","[[arrive time look picture shown amazon issue, 0.25, 5]]"
B00UPQ9IZW,"[0.807, 0.2732, 0.1779, -0.4291, 0.7269, 0.6369, 0.5719]","[5, 5, 4, 1, 4, 4, 5]","[[edge, package, didnt, think, anything, edge, develop, chip, turn, hairline, crack, didnt, chance, drop, ive, week], [install, corner, chip, instal, dont, know, recommed], [quality, install], [work], [excellent, protection, phone, ], [apply, bubble, feel, slight, glare, temper, glass, product, use], [protects, phone]]","[[edge package didnt think anything edge develop chip turn hairline crack didnt chance drop ive week, 0.807, 5], [install corner chip instal dont know recommed, 0.2732, 5], [quality install, 0.1779, 4], [work, -0.4291, 1], [excellent protection phone , 0.7269, 4], [apply bubble feel slight glare temper glass product use, 0.6369, 4], [protects phone, 0.5719, 5]]"
B00URSDGA6,[0.0],[5],[[]],"[[, 0.0, 5]]"
B00UUGBO0E,[0.6249],[5],"[[work, look]]","[[work look, 0.6249, 5]]"
B00UWNIWZU,[0.9062],[5],"[[case, love, shape, give, phone, droid, turbo, make, hold]]","[[case love shape give phone droid turbo make hold, 0.9062, 5]]"
B00UZQODL6,[0.8625],[5],"[[didnt, settle, phone, call, customer, service, btw, get, replacement, day, scratch, went, charm, lifetime, customer, skinomi, thank]]","[[didnt settle phone call customer service btw get replacement day scratch went charm lifetime customer skinomi thank, 0.8625, 5]]"
B00V45TAM4,"[0.91, -0.5759]","[4, 1]","[[product, day, come, time, plug, ihome, charge, phone, let, play, phone, give, notification, device, recognize, work, satisfy, item, amount, money, pay], [play, music, charge, send, playing, music, ihome, clock, radio]]","[[product day come time plug ihome charge phone let play phone give notification device recognize work satisfy item amount money pay, 0.91, 4], [play music charge send playing music ihome clock radio, -0.5759, 1]]"
B00V68X3VS,[0.3818],[5],"[[stun, phone]]","[[stun phone, 0.3818, 5]]"
B00VAZWJJ4,"[0.8126, 0.4404, -0.1644, -0.5468, -0.8133, 0.0, 0.0, 0.4336, 0.9118, 0.389, 0.3612, 0.7906, 0.8343]","[3, 4, 1, 4, 1, 4, 5, 4, 4, 3, 5, 4, 5]","[[begin, use, galaxy, screen, protector, tranium, bit, week, installation, instruction, package, come, microfiber, cloth, alcohol, wipe, sticker, remove, excess, particle, protector, smooth, clear, seem, however, reason, give, star, crack, drop, device, use, screen, protector, avoid, scratch, know, protector, broke, keep, device, secure, drop, use, protector, feel, job, case, bit, inconvenient], [fit, look, issue, edge, distort, frontfacing, camera, image, cutoff, camera, def, buy, ever, get, damage, price], [didnt, fit, phone, part, protector, come, halfway, camera, put, screen, try, take, picture, hold, protector, place, make, view, blurry, try, use, website, help, direction, box, say, video, try, protector, try, get, camera, area, snap, protector, half, oopsie, get, chance, use, product, direction, werent, put, ikea, furniture], [thank], [want, come, everything, need, put], [purchase, issue, adhere, corner, galaxy, customer, service, sending, replacement, great, issuesthanks], [product], [installation, instruction, need, emphasize, center, gap, bottom, home, screen, button, close, edge, raise, button, dont, center, screen, protector, prevent, screen, seat, installation, advertise, bubble, reduction, screen, response, sensitivity, know, adherenceperformance, review, subject, update], [let, start, say, havent, product, month, work, issue, scratch, screen, put, protector, put, screen, protector, solid, doesnt, bend, make, lot, put, phone, complaint, phone, cover, screen, leave, space, edge, screen, protector, phone, case], [problem, right, corner, didnt, adhesive, customer, service, contact, send, deserve, star, customer, service, take, cut, bit, problem], [receive, time, fit, galaxy, perfect, edge, stick, know], [purchase, screen, protector, phone, household, worst, ive, dont, ever, experience, others, protector, fit, get, play, get, align, phone, cut, do, air, pocket, work, others, screen, align, protector, attach, screen, air, pocket, need, buy, make, get, rid, messy]]","[[begin use galaxy screen protector tranium bit week installation instruction package come microfiber cloth alcohol wipe sticker remove excess particle protector smooth clear seem however reason give star crack drop device use screen protector avoid scratch know protector broke keep device secure drop use protector feel job case bit inconvenient, 0.8126, 3], [fit look issue edge distort frontfacing camera image cutoff camera def buy ever get damage price, 0.4404, 4], [didnt fit phone part protector come halfway camera put screen try take picture hold protector place make view blurry try use website help direction box say video try protector try get camera area snap protector half oopsie get chance use product direction werent put ikea furniture, -0.1644, 1], [thank, -0.5468, 4], [want come everything need put, -0.8133, 1], [purchase issue adhere corner galaxy customer service sending replacement great issuesthanks, 0.0, 4], [product, 0.0, 5], [installation instruction need emphasize center gap bottom home screen button close edge raise button dont center screen protector prevent screen seat installation advertise bubble reduction screen response sensitivity know adherenceperformance review subject update, 0.4336, 4], [let start say havent product month work issue scratch screen put protector put screen protector solid doesnt bend make lot put phone complaint phone cover screen leave space edge screen protector phone case, 0.9118, 4], [problem right corner didnt adhesive customer service contact send deserve star customer service take cut bit problem, 0.389, 3], [receive time fit galaxy perfect edge stick know, 0.3612, 5], [purchase screen protector phone household worst ive dont ever experience others protector fit get play get align phone cut do air pocket work others screen align protector attach screen air pocket need buy make get rid messy, 0.7906, 4], [, 0.8343, 5]]"
B00VGTTR26,[0.6249],[5],"[[case, fit, phone, snug]]","[[case fit phone snug, 0.6249, 5]]"
B00VHCHKEE,[-0.2651],[2],"[[work, ok, length, anticipate, sitting, chair, laptop, go, figure, lap, move, head, get, paper, table, pop, consider, average, height, etc, dont, think, im, react, recommend, product, lean, keyboard, laptop, use]]","[[work ok length anticipate sitting chair laptop go figure lap move head get paper table pop consider average height etc dont think im react recommend product lean keyboard laptop use, -0.2651, 2]]"
B00VHZL4VQ,[0.5267],[5],"[[sexy, case]]","[[sexy case, 0.5267, 5]]"
B00VJLXJSO,[-0.9393],[1],"[[hate, hate, get, pay, connection]]","[[hate hate get pay connection, -0.9393, 1]]"
B00W87AZ0S,"[0.8834, 0.6249, 0.4215]","[5, 5, 5]","[[perfect, fit, quality], [quality], [love, fit, problem, beside, package, miss]]","[[perfect fit quality, 0.8834, 5], [quality, 0.6249, 5], [love fit problem beside package miss, 0.4215, 5]]"
B00W9XURHM,[-0.2037],[2],"[[case, construct, screen, protector, spend, cash, get, case, ok, dont, mind, screen, protect]]","[[case construct screen protector spend cash get case ok dont mind screen protect, -0.2037, 2]]"
B00WFNNNCC,[0.3612],[5],"[[work, advertise, fit, iphone, glove]]","[[work advertise fit iphone glove, 0.3612, 5]]"
B00WGA2YN8,[0.765],[5],"[[wish, diamond, stay]]","[[wish diamond stay, 0.765, 5]]"
B00WJ0MEDU,"[0.8519, 0.5719, 0.765, 0.9481]","[5, 5, 3, 5]","[[item], [look, protection, style], [case, dont, expect, protection, cover, help, grip, avoid, scratch, phone, case, nice, grip, dont, drop, phone], [perfect, barley, notice]]","[[item, 0.8519, 5], [look protection style, 0.5719, 5], [case dont expect protection cover help grip avoid scratch phone case nice grip dont drop phone, 0.765, 3], [perfect barley notice, 0.9481, 5]]"
B00WJC4QIO,"[0.7506, 0.7933]","[4, 5]","[[price, last, month, quality], [love, case, need, color, look, iphone, c, downside, doesnt, clasp, start, wear, month, recommend, price]]","[[price last month quality, 0.7506, 4], [love case need color look iphone c downside doesnt clasp start wear month recommend price, 0.7933, 5]]"
B00WM9PN90,"[0.928, -0.4767, -0.0258, 0.9606, 0.9678]","[5, 1, 1, 5, 5]","[[slip, ear, sound, quality, bulky], [go, run, headphone, use, bluetooth, headphone, quality, get, pair, pay, fortune, fit, great, sound, quality, enjoy, price], [headset, stop, work, today, week, amazon, day, return, policy, manufacturer, state, review, month, worry, return, policy, today, test, answer, write, second, review, response, product, get, zero, star], [head, set, fit, sound, great, problem, charge, company, great, customer, service, help, resolve, problem, recommend, headset], [connects, backup, awesome, sound, quality, average, expect, pricebr, look, perfect, gym, companion, recommend]]","[[slip ear sound quality bulky, 0.928, 5], [go run headphone use bluetooth headphone quality get pair pay fortune fit great sound quality enjoy price, -0.4767, 1], [headset stop work today week amazon day return policy manufacturer state review month worry return policy today test answer write second review response product get zero star, -0.0258, 1], [head set fit sound great problem charge company great customer service help resolve problem recommend headset, 0.9606, 5], [connects backup awesome sound quality average expect pricebr look perfect gym companion recommend, 0.9678, 5]]"
B00WNQI7H2,[0.4905],[5],"[[buy, item, charge, hr, arrive, think, doesnt, fit, charm, buy, fitbit, think, metal, bar, mean, go, side, fitbit, thats, go, work, bar, charm, narrow, bar, sit, fitbit, put, way, stay, place]]","[[buy item charge hr arrive think doesnt fit charm buy fitbit think metal bar mean go side fitbit thats go work bar charm narrow bar sit fitbit put way stay place, 0.4905, 5]]"
B00WR60JK6,[0.4215],[5],[[nice]],"[[nice, 0.4215, 5]]"
B00WU87UTY,[-0.2163],[5],"[[longer, anticipate, ft, ft, convenient, inconvenient, depend, outlet, locate, use, month, im, satisfy, purchase, hand, couple, coworkers, wasnt, smart, need, order]]","[[longer anticipate ft ft convenient inconvenient depend outlet locate use month im satisfy purchase hand couple coworkers wasnt smart need order, -0.2163, 5]]"
B00WXEN9XG,[0.0],[1],"[[work, receive, melt, time, get]]","[[work receive melt time get, 0.0, 1]]"
B00WZMO502,[-0.0253],[1],"[[happy, case, company, come, case, cover, phone, good, coverage, take, email, get, refund, order]]","[[happy case company come case cover phone good coverage take email get refund order, -0.0253, 1]]"
B00X39FX84,[-0.1937],[1],"[[packaging, case, come, sky, package, write, chinese, product, seem, cheap, design, look, put, didnt, seal, put, type, protective, coat, feel, line, start, stop, design, button, cover, case, fine, didnt, cause, work, get, phone, react, whatever, action, make, depend, button, push, realize, pay, expect, thing, get, something, matter, price]]","[[packaging case come sky package write chinese product seem cheap design look put didnt seal put type protective coat feel line start stop design button cover case fine didnt cause work get phone react whatever action make depend button push realize pay expect thing get something matter price, -0.1937, 1]]"
B00XJ1NGEE,"[0.4404, 0.6369, 0.6249, 0.8658]","[4, 5, 5, 5]","[[unit, doesnt, heat, charge, charge, devise, come, felt, case, protect, give, rechargesbr, map, hike, eat, battery, life, excellent, keep, charge, go], [galaxy, use, work, im, check, email, run, battery, le, day, battery, pack, great, run, phone, battery, time, charge, pack, power, leave]]","[[unit doesnt heat charge charge devise come felt case protect give rechargesbr map hike eat battery life excellent keep charge go, 0.4404, 4], [galaxy use work im check email run battery le day battery pack great run phone battery time charge pack power leave, 0.6369, 5], [, 0.6249, 5], [, 0.8658, 5]]"
B00XN4HJYA,[0.4404],[4],"[[woow, thats, wantbr, quality]]","[[woow thats wantbr quality, 0.4404, 4]]"
B00XTG8R6Q,[0.6369],[5],"[[work, iphone]]","[[work iphone, 0.6369, 5]]"
B00XTL8F2C,"[0.743, 0.0]","[5, 4]","[[fit, advertise], [father, love, case, protect, phone, ]]","[[fit advertise, 0.743, 5], [father love case protect phone , 0.0, 4]]"
B00XVU764O,[0.2263],[4],[[okay]],"[[okay, 0.2263, 4]]"
B00XYXSZIO,[0.0],[5],"[[use, kayak, trip, beach, water, keep, phone, dry]]","[[use kayak trip beach water keep phone dry, 0.0, 5]]"
B00Y2F93HK,[-0.0423],[1],"[[avoid, junk, dont, bother, knockoff, garbage, cant, set, time, change, temp, setting, software, doesnt, install, want, cheap, pedometer, kid, aint]]","[[avoid junk dont bother knockoff garbage cant set time change temp setting software doesnt install want cheap pedometer kid aint, -0.0423, 1]]"
B00Y2KYMIK,[0.7264],[4],"[[birthday, gift, son, please]]","[[birthday gift son please, 0.7264, 4]]"
B00YDSV31A,[0.922],[4],"[[fit, note, box, work, water, note, screen, front, button, isnt, case, note, wear, time, good, deal, pricebr, br, well, way, use, button, note, casebr, br, drawback, rubber, window, door, come, frame, leave, water, phone, box, rubber, press, door, frame, keep, place, seem, work, test, bucket, water, paper, towel, case, didnt, leak]]","[[fit note box work water note screen front button isnt case note wear time good deal pricebr br well way use button note casebr br drawback rubber window door come frame leave water phone box rubber press door frame keep place seem work test bucket water paper towel case didnt leak, 0.922, 4]]"
B00YIO4LWM,[0.6249],[5],[[case]],"[[case, 0.6249, 5]]"
B00YNYWX22,[0.3095],[3],"[[case, day, stitch, start, come, undone, front, cover, reviewer, mention, case, close, issue, connivence, keep, id, front, poor, stitch, case, make, product, star]]","[[case day stitch start come undone front cover reviewer mention case close issue connivence keep id front poor stitch case make product star, 0.3095, 3]]"
B00YQCJLXU,[0.6115],[5],[[perfect]],"[[perfect, 0.6115, 5]]"
B00YR7NXAG,"[0.872, 0.6369]","[5, 5]","[[fit, interfere, button, sound], [case, great, service, amazon]]","[[fit interfere button sound, 0.872, 5], [case great service amazon, 0.6369, 5]]"
B00YW29K8A,[-0.7935],[4],"[[cool, seems, charge, quicklybr, wish, kind, instruction, feature, operation, otherbr, comment, mention, manufacturer, contactbr, number, case, defectsbr, non, bias, reviewer, comment, red, charging, light, br, br, comment, seems, function, seem, bit, strange, lifetime, warrantybr, info, make, claim, problem, arises, comment, charge, existbr, br, say]]","[[cool seems charge quicklybr wish kind instruction feature operation otherbr comment mention manufacturer contactbr number case defectsbr non bias reviewer comment red charging light br br comment seems function seem bit strange lifetime warrantybr info make claim problem arises comment charge existbr br say, -0.7935, 4]]"
B00YXVX9DM,[0.0],[2],"[[product, didnt, work, hold, wire, direction, return, refund]]","[[product didnt work hold wire direction return refund, 0.0, 2]]"
B00YYIL00I,[0.7178],[5],"[[sturdy, phone, holder, stay, put, clip, anything, put, use, cellphone, hold, weight, object, clamp, make]]","[[sturdy phone holder stay put clip anything put use cellphone hold weight object clamp make, 0.7178, 5]]"
B00YZC1D1Y,"[0.7839, 0.9805, 0.8519]","[5, 3, 5]","[[work, right, box, pair, windows, phone, cat, chew, cord, d, jaybird, wireless, earphone, decide, buy, wireless, earphone, price, point, glad, read, review, choose, set, work, jaybird, sound, happy, purchase, couple, day, use, wire, headphone, wire, keep, get, snag, something], [sound, quality, amaze, pair, bluetooth, issue, connection, break, foot, distance, contact, company, offer, send, pair, try, pair, work, outi, receive, pair, work, well, pair, good, set, havent, slip, move, ear, price, sound, quality], [awesome, product, run, earbuds, budge, sony, highend, brand, recommend]]","[[work right box pair windows phone cat chew cord d jaybird wireless earphone decide buy wireless earphone price point glad read review choose set work jaybird sound happy purchase couple day use wire headphone wire keep get snag something, 0.7839, 5], [sound quality amaze pair bluetooth issue connection break foot distance contact company offer send pair try pair work outi receive pair work well pair good set havent slip move ear price sound quality, 0.9805, 3], [awesome product run earbuds budge sony highend brand recommend, 0.8519, 5]]"
B00Z9PA2WM,[0.2944],[5],"[[product, work, intend, oem, board, made, installation, straight]]","[[product work intend oem board made installation straight, 0.2944, 5]]"
B00ZLIMZUE,[0.765],[5],"[[arm, doesnt, slip, get, sweaty, armband, ive]]","[[arm doesnt slip get sweaty armband ive, 0.765, 5]]"
B00ZQTHPIK,[-0.6908],[1],"[[worthless, cheap, costgot, nudge, day, arrival, useless]]","[[worthless cheap costgot nudge day arrival useless, -0.6908, 1]]"
B00ZTSMSPS,[0.7717],[5],"[[everything, go, thank]]","[[everything go thank, 0.7717, 5]]"
B0109175WK,[0.0],[2],"[[couldnt, get, bubble, crack, try, lift, repostion]]","[[couldnt get bubble crack try lift repostion, 0.0, 2]]"
B010A5G1JS,[0.4588],[5],"[[kindel, fire, hd, g, thank]]","[[kindel fire hd g thank, 0.4588, 5]]"
B010LVDQ1M,[0.9042],[3],"[[case, protects, camera, phone, get, glass, screen, protector, buy, case, protect, screen, phone, otherwise, great, buy]]","[[case protects camera phone get glass screen protector buy case protect screen phone otherwise great buy, 0.9042, 3]]"
