9713957334,"[0.4404, 0.5719]","[5, 5]","[[perfect, htcone, m], [work, good, come, fast]]","[[perfect htcone m, 0.4404, 5], [work good come fast, 0.5719, 5]]"
B00TWNC8V0,"[0.9517, 0.0]","[5, 4]","[[item, im, go, say, work, price, say, thing, think, read, thing, detect, radar, alot, road, hey, price, cant, beat, ], [amaze, love, speed, year, mother, tell, hazard, knowing, hot, spot, value]]","[[item im go say work price say thing think read thing detect radar alot road hey price cant beat , 0.9517, 5], [amaze love speed year mother tell hazard knowing hot spot value, 0.0, 4]]"
B00U0Q448S,[-0.705],[1],"[[worst, case, case, get, bang, edge, knuckle, crack]]","[[worst case case get bang edge knuckle crack, -0.705, 1]]"
B00U3DNB1E,[0.8074],[5],"[[ship, friend, love]]","[[ship friend love, 0.8074, 5]]"
B00U62O0WQ,[0.6249],[5],"[[work, great]]","[[work great, 0.6249, 5]]"
B00U8SDTS4,[-0.3612],[1],[[suck]],"[[suck, -0.3612, 1]]"
B00UBGFPLW,[0.4451],[3],"[[case, get, lot, compliment, youre, look, case, isnt, doesnt, protect, front, screen, drop, phone, land, face, chance, screen]]","[[case get lot compliment youre look case isnt doesnt protect front screen drop phone land face chance screen, 0.4451, 3]]"
B00UD4IL2C,[0.7311],[4],"[[cover, wish, picture, clearer, blur]]","[[cover wish picture clearer blur, 0.7311, 4]]"
B00UGMUHK0,[-0.8063],[4],"[[case, fine, convenient, stand, screen, protector, ship, opinion, cover, part, screen, inconvenient, texting]]","[[case fine convenient stand screen protector ship opinion cover part screen inconvenient texting, -0.8063, 4]]"
B00UM9TMTY,[-0.7506],[1],"[[come, damage]]","[[come damage, -0.7506, 1]]"
B00UNV8SN2,"[-0.5719, 0.4404]","[1, 5]","[[use, stop, charge, sun, didnt, use, return, useless, solar, product, go, dont, buy], [perfect, charger, use, time, camp, trip, charge, phone, come, watch, video]]","[[use stop charge sun didnt use return useless solar product go dont buy, -0.5719, 1], [perfect charger use time camp trip charge phone come watch video, 0.4404, 5]]"
B00USA67QI,"[-0.3971, -0.358]","[1, 1]","[[look, nothing, picture, shown, sell, buy, product, threw, hassle, return, print, case, blurry, fade, piece, junk, save, trouble], [someone, please, tell, return, pay, case, look, nothing, picture, own, kate, spade, case, highquality, protective, case, design, quality, photo, real, case, print, non, hard, shell, plastic, case, want, refund, asap, nobody, buy, wish, id, read, review, purchase, theyre]]","[[look nothing picture shown sell buy product threw hassle return print case blurry fade piece junk save trouble, -0.3971, 1], [someone please tell return pay case look nothing picture own kate spade case highquality protective case design quality photo real case print non hard shell plastic case want refund asap nobody buy wish id read review purchase theyre, -0.358, 1]]"
B00USGKASI,[0.6486],[3],"[[product, wish, screen, protector, wider, end, give, away, put, phone, wasnt, wide]]","[[product wish screen protector wider end give away put phone wasnt wide, 0.6486, 3]]"
B00UUE414W,[0.7096],[1],"[[say, lg, g, vigor, mini, case, make, sound, g, mini, make, understand, lg, g, mini, dont, printer, cant, return]]","[[say lg g vigor mini case make sound g mini make understand lg g mini dont printer cant return, 0.7096, 1]]"
B00UVCEBI4,[0.7538],[5],"[[price, make, thats, im, buy, color, nothing, say, case]]","[[price make thats im buy color nothing say case, 0.7538, 5]]"
B00UW8AI4S,[0.8915],[3],"[[case, fit, naked, galaxy, slim, case, flap, wont, close, closure, need, line, sturdy, belt, clip, belt]]","[[case fit naked galaxy slim case flap wont close closure need line sturdy belt clip belt, 0.8915, 3]]"
B00UZQC04S,[-0.4404],[1],"[[part, outter, case, get, dirty, real, quick]]","[[part outter case get dirty real quick, -0.4404, 1]]"
B00V2LY1PG,[0.8816],[5],"[[concern, cover, job, happy, camper]]","[[concern cover job happy camper, 0.8816, 5]]"
B00V66QBG4,[0.4215],[4],"[[nice, set]]","[[nice set, 0.4215, 4]]"
B00V868764,"[0.0, 0.0414, 0.2263]","[5, 3, 4]","[[work, describe, need, get, position, ear, work], [headset, use, doesnt, fit, ears, get, base, sound, havent, try, run, sure, stay, place], [husband, say, disconnect, like, reason, disconnect, doe, use]]","[[work describe need get position ear work, 0.0, 5], [headset use doesnt fit ears get base sound havent try run sure stay place, 0.0414, 3], [husband say disconnect like reason disconnect doe use, 0.2263, 4]]"
B00VBBGW0Y,"[-0.8496, 0.5574]","[4, 3]","[[rqs, sound, stay, ear, exercise, say, noise, cancel, exaggeration], [head, phone, everybody, shape, quality, sound, amount, bass, use, listen, audio, book, listen, level, downside, battery, life, ive, use, hour, recharge, battery, get, hear, voice, say, battery, equates, charge, shut, second, im, trade, size, weight, charge, pair, device, havent, try, headset, call, recommend, others, theyre, found, money, update, month, ok, phone, call, battery, life, real, downside, change, silicon, bud, set, one, hurt, ear, min, solve, problem, pause, book, touch, button, difficult, push, ear, drive, deeper, ear, want, performance, headset, pay, ive, find, plenty, problem, list, headset, one, everyone, nothing]]","[[rqs sound stay ear exercise say noise cancel exaggeration, -0.8496, 4], [head phone everybody shape quality sound amount bass use listen audio book listen level downside battery life ive use hour recharge battery get hear voice say battery equates charge shut second im trade size weight charge pair device havent try headset call recommend others theyre found money update month ok phone call battery life real downside change silicon bud set one hurt ear min solve problem pause book touch button difficult push ear drive deeper ear want performance headset pay ive find plenty problem list headset one everyone nothing, 0.5574, 3]]"
B00VFVR0SI,[0.8126],[5],"[[perfect, picture, perfect, quality]]","[[perfect picture perfect quality, 0.8126, 5]]"
B00WAEYA0K,[0.6369],[5],"[[kickstand, case, own, get]]","[[kickstand case own get, 0.6369, 5]]"
B00WS8SFUY,[0.6249],[2],"[[case, great, ship, way, overprice, pay, triple, product, itselfdisappointing, order, amount, end, pay]]","[[case great ship way overprice pay triple product itselfdisappointing order amount end pay, 0.6249, 2]]"
B00WT9KSE8,"[0.7841, 0.6757, 0.7383]","[5, 3, 3]","[[phone, work, dont, phone, service, service, drop, br, screen, crack, phone, drop, foot], [excellent, phone, good, deal], [phone, function, language, hard, get, change, network]]","[[phone work dont phone service service drop br screen crack phone drop foot, 0.7841, 5], [excellent phone good deal, 0.6757, 3], [phone function language hard get change network, 0.7383, 3]]"
B00WTODPW0,[0.9392],[5],"[[deliver, time, receive, product, promise, cover, use, work, look, happy, purchase]]","[[deliver time receive product promise cover use work look happy purchase, 0.9392, 5]]"
B00WX1AZP4,[0.2382],[2],"[[case, look, week, start, belt, clip]]","[[case look week start belt clip, 0.2382, 2]]"
B00WY170VA,[0.6249],[4],"[[phone, box, internet, wont, function, phone, ship, talk, text, put, card]]","[[phone box internet wont function phone ship talk text put card, 0.6249, 4]]"
B00XBIA6MU,[0.0],[2],[[oem]],"[[oem, 0.0, 2]]"
B00XJGXM2U,[-0.5256],[1],"[[kate, spade, case, disappoint]]","[[kate spade case disappoint, -0.5256, 1]]"
B00XPTQWVO,"[0.8834, 0.6369]","[4, 5]","[[case, price, need, something, phone, werent, option, leather, g, grab, find, something, nicer, hold, stand, snap, place, hold, tight]]","[[case price need something phone werent option leather g grab find something nicer hold stand snap place hold tight, 0.8834, 4], [, 0.6369, 5]]"
B00XQ3UJTK,"[0.1901, 0.2732]","[2, 5]","[[plug, in, end, charge, pad, air, state, say, device, ipad, charge, charger, use, purchase], [work, charge, device, car, buy, motorcycle]]","[[plug in end charge pad air state say device ipad charge charger use purchase, 0.1901, 2], [work charge device car buy motorcycle, 0.2732, 5]]"
B00XR7GEEO,[0.4215],[5],[[nice]],"[[nice, 0.4215, 5]]"
B00XX1O3Q0,"[0.4404, 0.6676]","[4, 2]","[[doesnt, hole, proximity, sensor, show, issue, make, call, use, apps, reason, problem, good, screen, protector], [protector]]","[[doesnt hole proximity sensor show issue make call use apps reason problem good screen protector, 0.4404, 4], [protector, 0.6676, 2]]"
B00XZWGK5E,[0.0],[5],"[[last, week, ]]","[[last week , 0.0, 5]]"
B00Y3QJJCC,"[0.1476, 0.9146, 0.6249]","[3, 5, 3]","[[wish, close, tighter, picture, show, hold, card, hold], [buy, lg, android, look, fine, didnt, suspect, handy, get, pocket, quick, opt, slim, plastic, edge, type], [case, kindle, case, buy, amazon, fold, right, cutout, lg, phonebr, purse, know, protect, screen, scratch, havent, put, credit, card, wallet, cardsbr, lg, trac, phone, use, phone, go, isnt, work, home, cant, say, get, tearbr, far, buy, case, get, wallet, time, price]]","[[wish close tighter picture show hold card hold, 0.1476, 3], [buy lg android look fine didnt suspect handy get pocket quick opt slim plastic edge type, 0.9146, 5], [case kindle case buy amazon fold right cutout lg phonebr purse know protect screen scratch havent put credit card wallet cardsbr lg trac phone use phone go isnt work home cant say get tearbr far buy case get wallet time price, 0.6249, 3]]"
B00YKNPP7G,[0.8074],[4],"[[help, know, people, lose, fitbit, fall, wrist, nice]]","[[help know people lose fitbit fall wrist nice, 0.8074, 4]]"
B00YOGE818,[0.9189],[5],"[[son, substitute, teacher, test, case, class, day, student, gasp, son, toss, phone, classroom, hit, chair, floor, pick, phone, fine, im, sure, case, substitute, teacher, thing, phone, result, glad, make, case, nothing]]","[[son substitute teacher test case class day student gasp son toss phone classroom hit chair floor pick phone fine im sure case substitute teacher thing phone result glad make case nothing, 0.9189, 5]]"
B00YSKOEN2,[0.0],[5],[[charger]],"[[charger, 0.0, 5]]"
B00YST05MW,"[0.6249, 0.8519, 0.6369, 0.1779, 0.4404, 0.6369, 0.9582]","[3, 5, 5, 3, 5, 5, 5]","[[case, love, tack, protection], [get, seems, ok, try, let, thanks, aloha], [case, great, build, screen, protector, fit], [product], [case, case, hand, fit, nice, feel], [come, fast, love]]","[[case love tack protection, 0.6249, 3], [get seems ok try let thanks aloha, 0.8519, 5], [case great build screen protector fit, 0.6369, 5], [product, 0.1779, 3], [case case hand fit nice feel, 0.4404, 5], [come fast love, 0.6369, 5], [, 0.9582, 5]]"
B00YST4PTG,"[0.6597, 0.9447, 0.0428]","[4, 5, 5]","[[fit, phone, great, complaint, tab, corner, leave, residue, work, remove], [worth, money], [work, instruction, kind, stay, fingerprint, smudge, install, fit, phone]]","[[fit phone great complaint tab corner leave residue work remove, 0.6597, 4], [worth money, 0.9447, 5], [work instruction kind stay fingerprint smudge install fit phone, 0.0428, 5]]"
B00YWC9VMA,[0.0],[1],[[phone]],"[[phone, 0.0, 1]]"
B00ZBYX8KY,[0.3804],[5],[[cool]],"[[cool, 0.3804, 5]]"
B00ZE8GN2C,[0.9583],[5],"[[recieved, phone, day, phone, come, card, verizon, ordering, phone, amazonsamsung, year, warranty, def, glad, get, save, verizon]]","[[recieved phone day phone come card verizon ordering phone amazonsamsung year warranty def glad get save verizon, 0.9583, 5]]"
B00ZI84UQE,[0.0],[5],[[present]],"[[present, 0.0, 5]]"
B00ZVIEOH6,[0.9852],[5],"[[get, case, today, awesome, fit, thought, get, replacement, wasnt, wallet, case, owl, phone, thrill, arrive, get, case, purchase, amfilmtempered, glass, screen, protector, go, feel, phone, protect]]","[[get case today awesome fit thought get replacement wasnt wallet case owl phone thrill arrive get case purchase amfilmtempered glass screen protector go feel phone protect, 0.9852, 5]]"
B00ZWYSFSI,[0.5719],[5],[[love]],"[[love, 0.5719, 5]]"
B010939Q7K,[0.8126],[5],"[[excellent, price, sister, love]]","[[excellent price sister love, 0.8126, 5]]"
B010E3HDWA,[0.0],[1],"[[description, product, question, section, state, piece, receive]]","[[description product question section state piece receive, 0.0, 1]]"
B010IUA7E0,[0.4588],[5],"[[purchase, thought, bit, kill, look, power, bank, amaze, piece, equipment, charge, iphone, wife, ipad, time, life, take, care, son, iphone, wife, phone, anything, need, charge, solar, charger, football, parent, alot]]","[[purchase thought bit kill look power bank amaze piece equipment charge iphone wife ipad time life take care son iphone wife phone anything need charge solar charger football parent alot, 0.4588, 5]]"
B010LULJAI,[0.7717],[5],[[thank]],"[[thank, 0.7717, 5]]"
B010MQ97IM,[0.4873],[1],"[[protect, screen, mislead, product, description, multiple, sticker, everything, screen, champagne, sparkle, product, whole, reason, buy, protect, screen]]","[[protect screen mislead product description multiple sticker everything screen champagne sparkle product whole reason buy protect screen, 0.4873, 1]]"
B010MWDPWK,[0.9258],[5],"[[case, sleek, perfect, fit, order, case, love, sheen]]","[[case sleek perfect fit order case love sheen, 0.9258, 5]]"
B010MWINAO,"[-0.1358, -0.7579]","[2, 3]","[[nice, look, feel, design, make, difficult, access, pen, put, case, take, need, remove, sim, card, couldnt, break, case], [thing, color, blue, topaz, clearbr, br, happen, excite, get, open, package, insert, phone, clear, portion, place, blue, bumper, side, bumper, fit, seem, stretch, use, mad, way, look, fit, side, leftvolume, side, floppy]]","[[nice look feel design make difficult access pen put case take need remove sim card couldnt break case, -0.1358, 2], [thing color blue topaz clearbr br happen excite get open package insert phone clear portion place blue bumper side bumper fit seem stretch use mad way look fit side leftvolume side floppy, -0.7579, 3]]"
B010ZM0GRO,[0.3612],[2],"[[thank, u]]","[[thank u, 0.3612, 2]]"
B0116K0DRC,"[0.7506, 0.8519]","[5, 5]","[[product, fair, price], [length, cable, battery, pack, connect, devise, usb, port, car, eliminate, issue, cable, need, product, price]]","[[product fair price, 0.7506, 5], [length cable battery pack connect devise usb port car eliminate issue cable need product price, 0.8519, 5]]"
B011E12V78,[0.6213],[5],[[suppose]],"[[suppose, 0.6213, 5]]"
B011PS6APO,"[0.8519, 0.4215]","[5, 5]","[[awesome, phone, make]]","[[awesome phone make, 0.8519, 5], [, 0.4215, 5]]"
B0120YMDP8,[0.0],[5],[[expect]],"[[expect, 0.0, 5]]"
B0122P71FC,[0.9529],[5],"[[lot, quick, amazon, choose, cause, ac, plug, fit, eu, uk, au, people, travel, lot, perfect, price, bucksalmost, charge, note, fast, great, charger]]","[[lot quick amazon choose cause ac plug fit eu uk au people travel lot perfect price bucksalmost charge note fast great charger, 0.9529, 5]]"
B0124T6XHS,[0.8979],[4],"[[product, seller, description, say, work]]","[[product seller description say work, 0.8979, 4]]"
B012ALT7YQ,[0.6249],[5],"[[expect, quality, look, forward, buy]]","[[expect quality look forward buy, 0.6249, 5]]"
B012DPF73Y,[0.5719],[5],[[excellent]],"[[excellent, 0.5719, 5]]"
B012F0LK3I,[0.7579],[5],"[[excellent, item, servicewe, need, seller, conduct, business, falcon, itech, tmbr, keep, bless]]","[[excellent item servicewe need seller conduct business falcon itech tmbr keep bless, 0.7579, 5]]"
B012MS6A60,[0.7184],[5],"[[case, half, price, water, case, money]]","[[case half price water case money, 0.7184, 5]]"
B012VLB8BA,[-0.5122],[1],"[[let, know, min, dy, bass, bud, feel, cheap, type, buy, time]]","[[let know min dy bass bud feel cheap type buy time, -0.5122, 1]]"
